dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;xD;yD;zD;prF;depPrF;concessionPrF;absF;cumulF;xF;yF;zF;anneeMesureTrafic;typeComptageTrafic;TMJA;RatioPL;lngD;latD;zzD;lngF;latF;zzF
2017-01-01;N0306;530.0;0;91;N;0.0;0.0;643324.79;6852990.08;0;0;91;N;530.0;530.0;643351.19;6852456.72;0;2017;Permanent horaire;38900;;2.228784479393037;48.77451615314311;0.0;2.2292145419426364;48.769721722672514;0.0
2017-01-01;N0306;410.0;0;91;N;530.0;530.0;643351.19;6852456.72;0;0;91;N;940.0;940.0;643393.06;6852050.42;0;2017;Permanent horaire;38900;;2.2292145419426364;48.769721722672514;0.0;2.229838123501885;48.76607134281982;0.0
2017-01-01;N0315;1630.0;1;92;N;0.0;0.0;649401.64;6868571.74;0;2;92;N;900.0;1630.0;648892.51;6870126.16;0;2017;Permanent horaire;47584;;2.309617812756122;48.91514652899525;0.0;2.302484074085143;48.92908414247434;0.0
2017-01-01;N0315;1050.0;2;92;N;900.0;1630.0;648892.51;6870126.16;0;3;92;N;950.0;2680.0;648602.79;6871080.85;0;2017;Permanent horaire;47584;;2.302484074085143;48.92908414247434;0.0;2.2984144120361742;48.93764584966508;0.0
2017-01-01;N0316;348.9;0;59;N;0.0;0.0;645180.03;7097686.01;0;0;59;N;348.9;348.9;644949.71;7097936.47;0;2017;Temporaire journalier;5020;;2.221187957979589;50.972652938507714;0.0;2.2178808366652465;50.97487893415691;0.0
2017-01-01;N0316;61.1;0;59;N;348.9;348.9;644949.71;7097936.47;0;0;59;N;410.0;410.0;644919.09;7097989.83;0;2017;Temporaire journalier;5020;;2.2178808366652465;50.97487893415691;0.0;2.217438322858624;50.97535480600263;0.0
2017-01-01;N0316;200.0;0;59;N;410.0;410.0;644919.09;7097989.83;0;0;59;N;610.0;610.0;644818.26;7098164.12;0;2017;Temporaire journalier;5020;;2.217438322858624;50.97535480600263;0.0;2.2159812897056943;50.97690906221527;0.0
2017-01-01;N0316;117.7;0;59;N;610.0;610.0;644818.26;7098164.12;0;0;59;N;727.7;727.7;644781.9;7098243.53;0;2017;Temporaire journalier;5020;;2.2159812897056943;50.97690906221527;0.0;2.2154535134913904;50.97761805927098;0.0
2017-01-01;N0316;317.3;0;59;N;727.7;727.7;644781.9;7098243.53;0;1;59;N;22.0;1045.0;644608.46;7098509.5;0;2017;Temporaire journalier;5020;;2.2154535134913904;50.97761805927098;0.0;2.2129517518234634;50.97998808353593;0.0
2017-01-01;N0316;1508.0;1;59;N;22.0;1045.0;644608.46;7098509.5;0;2;59;N;530.0;2553.0;643912.75;7099840.78;0;2017;Temporaire journalier;5020;;2.2129517518234634;50.97998808353593;0.0;2.2028762539915583;50.99186569652653;0.0
2017-01-01;N0316;346.0;2;59;N;530.0;2553.0;643912.75;7099840.78;0;2;59;N;876.0;2899.0;643813.08;7100175.32;0;2017;Temporaire journalier;5020;;2.2028762539915583;50.99186569652653;0.0;2.2014117359618197;50.99485710452948;0.0
2017-01-01;N0320;237.0;0;66;N;0.0;2136.0;600574.97;6164558.62;0;0;66;N;237.0;2373.0;600433.57;6164373.14;0;2017;Permanent horaire;6058;2.8;1.7906074289543068;42.57391361113564;0.0;1.788922328860022;42.57222687602339;0.0
2017-01-01;N0320;191.0;0;66;N;237.0;2373.0;600433.57;6164373.14;0;0;66;N;428.0;2564.0;600283.25;6164308.48;0;2017;Permanent horaire;6058;2.8;1.788922328860022;42.57222687602339;0.0;1.7871062766796886;42.571624916380124;0.0
2017-01-01;N0320;671.0;0;66;N;428.0;2564.0;600283.25;6164308.48;0;1;66;N;99.0;3235.0;599766.76;6163898.39;0;2017;Permanent horaire;6058;2.8;1.7871062766796886;42.571624916380124;0.0;1.7809020078000193;42.56786719204526;0.0
2017-01-01;N0320;276.0;1;66;N;99.0;3235.0;599766.76;6163898.39;0;1;66;N;375.0;3511.0;599575.4;6163704.89;0;2017;Permanent horaire;6058;2.8;1.7809020078000193;42.56786719204526;0.0;1.7786113416917528;42.566101278758964;0.0
2017-01-01;N0320;549.0;1;66;N;375.0;3511.0;599575.4;6163704.89;0;1;66;N;924.0;4060.0;599092.68;6163478.54;0;2017;Permanent horaire;6058;2.8;1.7786113416917528;42.566101278758964;0.0;1.7727841074359652;42.56399939108467;0.0
2017-01-01;N0320;986.0;1;66;N;924.0;4060.0;599092.68;6163478.54;0;2;66;N;901.0;5046.0;599709.92;6163435.12;0;2017;Permanent horaire;6058;2.8;1.7727841074359652;42.56399939108467;0.0;1.7802978229929673;42.56369507149243;0.0
2017-01-01;N0320;180.0;2;66;N;901.0;5046.0;599709.92;6163435.12;0;3;66;N;124.0;5226.0;599858.81;6163519.18;0;2017;Permanent horaire;6058;2.8;1.7802978229929673;42.56369507149243;0.0;1.782092530699308;42.564471325946855;0.0
2017-01-01;N0320;3567.0;3;66;N;124.0;5226.0;599858.81;6163519.18;0;6;66;N;704.0;8793.0;602779.22;6162661.95;0;2017;Permanent horaire;1966;3.9;1.782092530699308;42.564471325946855;0.0;1.8177609679998665;42.55716487899442;0.0
2017-01-01;N0320;162.0;6;66;N;704.0;8793.0;602779.22;6162661.95;0;6;66;N;866.0;8955.0;602906.74;6162562.82;0;2017;Permanent horaire;1966;3.9;1.8177609679998665;42.55716487899442;0.0;1.8193294479749462;42.55629097485542;0.0
2017-01-01;N0320;350.0;6;66;N;866.0;8955.0;602906.74;6162562.82;0;7;66;N;287.0;9305.0;603172.1;6162337.58;0;2017;Permanent horaire;1966;3.9;1.8193294479749462;42.55629097485542;0.0;1.8225966291053932;42.55430196673044;0.0
2017-01-01;N0320;1548.0;7;66;N;287.0;9305.0;603172.1;6162337.58;0;8;66;N;818.0;10853.0;602671.15;6162253.12;0;2017;Permanent horaire;1966;3.9;1.8225966291053932;42.55430196673044;0.0;1.8165215021509937;42.55347545725094;0.0
2017-01-01;N0320;2136.0;8;66;N;818.0;10853.0;602671.15;6162253.12;0;11;66;N;25.0;12989.0;604587.16;6161842.63;0;2017;Permanent horaire;1966;3.9;1.8165215021509937;42.55347545725094;0.0;1.8398893315485636;42.55004127117357;0.0
2017-01-01;N0320;1402.0;11;66;N;25.0;12989.0;604587.16;6161842.63;0;12;66;N;430.0;14391.0;603599.72;6161718.31;0;2017;Permanent horaire;1966;3.9;1.8398893315485636;42.55004127117357;0.0;1.8279073843996878;42.54879270743914;0.0
2017-01-01;N0320;391.0;12;66;N;430.0;14391.0;603599.72;6161718.31;0;12;66;N;821.0;14782.0;603387.85;6161428.27;0;2017;Permanent horaire;1966;3.9;1.8279073843996878;42.54879270743914;0.0;1.825384175777011;42.54615732593069;0.0
2017-01-01;N0320;239.0;12;66;N;821.0;14782.0;603387.85;6161428.27;0;13;66;N;54.0;15021.0;603452.06;6161219.21;0;2017;Permanent horaire;1966;3.9;1.825384175777011;42.54615732593069;0.0;1.826202510619925;42.54428673778638;0.0
2017-01-01;N0320;829.0;13;66;N;54.0;15021.0;603452.06;6161219.21;0;13;66;N;883.0;15850.0;603322.09;6160510.27;0;2017;Permanent horaire;1966;3.9;1.826202510619925;42.54428673778638;0.0;1.8247508855996935;42.53789695788083;0.0
2017-01-01;N0320;183.0;13;66;N;883.0;15850.0;603322.09;6160510.27;0;13;66;N;1066.0;16033.0;603236.2;6160388.74;0;2017;Permanent horaire;1966;3.9;1.8247508855996935;42.53789695788083;0.0;1.8237289383127364;42.536793077154215;0.0
2017-01-01;N0324;1268.0;1;60;N;0.0;0.0;671311.86;6901111.56;0;2;60;N;274.0;1268.0;672565.4;6901304.41;0;2017;Temporaire journalier;16176;;2.606348534035524;49.209073379672255;0.0;2.6235364129138357;49.2108620683872;0.0
2017-01-01;N0324;10.0;2;60;N;274.0;1268.0;672565.4;6901304.41;0;2;60;N;284.0;1278.0;672569.66;6901297.36;0;2017;Temporaire journalier;16176;;2.6235364129138357;49.2108620683872;0.0;2.623595329833198;49.21079887104842;0.0
2017-01-01;N0330;2363.0;0;77;N;0.0;0.0;689052.47;6871497.64;0;1;77;N;503.0;2363.0;689821.5;6873705.76;0;2017;Permanent horaire;11800;14.2;2.8505487810999712;48.94335398453698;0.0;2.8609941766318645;48.96322290885;0.0
2017-01-01;N0330;97.0;1;77;N;503.0;2363.0;689821.5;6873705.76;0;1;77;N;600.0;2460.0;689825.66;6873773.16;0;2017;Permanent horaire;11800;14.2;2.8609941766318645;48.96322290885;0.0;2.8610493690853134;48.96382905657314;0.0
2017-01-01;N0330;80.0;1;77;N;600.0;2460.0;689825.66;6873773.16;0;1;77;N;680.0;2540.0;689787.08;6873842.86;0;2017;Permanent horaire;11800;14.2;2.8610493690853134;48.96382905657314;0.0;2.860520802955697;48.96445520876704;0.0
2017-01-01;N0330;1650.0;1;77;N;680.0;2540.0;689787.08;6873842.86;0;1;77;N;2330.0;4190.0;689845.24;6875348.35;0;2017;Permanent horaire;11800;14.2;2.860520802955697;48.96445520876704;0.0;2.8612789792221354;48.977993869467056;0.0
2017-01-01;N0330;52.0;1;77;N;2330.0;4190.0;689845.24;6875348.35;0;2;77;N;0.0;4242.0;689880.31;6875386.31;0;2017;Permanent horaire;11800;14.2;2.8612789792221354;48.977993869467056;0.0;2.861757150750482;48.97833576604557;0.0
2017-01-01;N0330;215.0;2;77;N;0.0;4242.0;689880.31;6875386.31;0;2;77;N;215.0;4457.0;690006.01;6875507.58;0;2017;Permanent horaire;11800;14.2;2.861757150750482;48.97833576604557;0.0;2.863471442850813;48.97942821479267;0.0
2017-01-01;N0330;4462.0;2;77;N;215.0;4457.0;690006.01;6875507.58;0;6;77;N;250.0;8919.0;688193.02;6878724.53;0;2017;Permanent horaire;11800;14.2;2.863471442850813;48.97942821479267;0.0;2.838614310508599;49.00832445052353;0.0
2017-01-01;N0330;294.0;6;77;N;250.0;8919.0;688193.02;6878724.53;0;6;77;N;544.0;9213.0;688012.46;6878954.9;0;2017;Permanent horaire;11800;14.2;2.838614310508599;49.00832445052353;0.0;2.836139768470068;49.0103925752516;0.0
2017-01-01;N0330;3108.0;6;77;N;544.0;9213.0;688012.46;6878954.9;0;9;77;N;600.0;12321.0;686008.53;6881260.15;0;2017;Permanent horaire;11800;14.2;2.836139768470068;49.0103925752516;0.0;2.8086713710621387;49.0310804385642;0.0
2017-01-01;N0330;60.0;9;77;N;600.0;12321.0;686008.53;6881260.15;0;9;77;N;660.0;12381.0;685967.53;6881303.26;0;2017;Permanent horaire;11800;14.2;2.8086713710621387;49.0310804385642;0.0;2.8081092795003384;49.03146717721046;0.0
2017-01-01;N0330;176.0;9;77;N;660.0;12381.0;685967.53;6881303.26;0;9;77;N;836.0;12557.0;685845.66;6881428.16;0;2017;Permanent horaire;11800;14.2;2.8081092795003384;49.03146717721046;0.0;2.806438555841759;49.03258756812692;0.0
2017-01-01;N0330;473.0;9;77;N;836.0;12557.0;685845.66;6881428.16;0;10;77;N;275.0;13030.0;685514.38;6881768.43;0;2017;Permanent horaire;11800;14.2;2.806438555841759;49.03258756812692;0.0;2.8018966267711156;49.03563978588986;0.0
2017-01-01;N0330;180.0;10;77;N;275.0;13030.0;685514.38;6881768.43;0;10;77;N;455.0;13210.0;685407.68;6881915.26;0;2017;Permanent horaire;11800;14.2;2.8018966267711156;49.03563978588986;0.0;2.800432343218737;49.03695761822765;0.0
2017-01-01;N0330;7257.0;4;60;N;239.0;21456.0;680918.74;6888742.92;0;9;60;N;1054.0;28713.0;677468.15;6892742.91;0;2017;Permanent horaire;8706;;2.7387320851443584;49.09823005215656;0.0;2.691271593598502;49.13408179674689;0.0
2017-01-01;N0330;14.0;9;60;N;1054.0;28713.0;677468.15;6892742.91;0;10;60;N;1.0;28727.0;677464.54;6892756.55;0;2017;Permanent horaire;8706;;2.691271593598502;49.13408179674689;0.0;2.6912213995303444;49.13420430411037;0.0
2017-01-01;N0330;97.0;10;60;N;1.0;28727.0;677464.54;6892756.55;0;10;60;N;98.0;28824.0;677406.76;6892825.18;0;2017;Temporaire journalier;10818;;2.6912213995303444;49.13420430411037;0.0;2.690426025211766;49.134819307225264;0.0
2017-01-01;N0330;6998.0;10;60;N;98.0;28824.0;677406.76;6892825.18;0;17;60;N;95.0;35822.0;673759.03;6898634.76;0;2017;Temporaire journalier;10818;;2.690426025211766;49.134819307225264;0.0;2.6400824104741325;49.18691149326754;0.0
2017-01-01;N0330;2859.0;17;60;N;95.0;35822.0;673759.03;6898634.76;0;19;60;N;964.0;38681.0;672703.98;6901153.01;0;2017;Temporaire journalier;10818;;2.6400824104741325;49.18691149326754;0.0;2.6254478640031214;49.20950689719382;0.0
2017-01-01;N0330;143.0;19;60;N;964.0;38681.0;672703.98;6901153.01;0;19;60;N;1107.0;38824.0;672627.54;6901273.31;0;2017;Temporaire journalier;10818;;2.6254478640031214;49.20950689719382;0.0;2.62439112872249;49.21058513791531;0.0
2017-01-01;N0335;870.0;0;59;N;0.0;0.0;658059.52;7102699.66;0;0;59;N;870.0;870.0;658573.06;7103172.03;0;2017;Temporaire journalier;12216;;2.4036173125011744;51.01862601678062;0.0;2.410869330985801;51.022897121300105;0.0
2017-01-01;N0338;2400.1;0;76;N;0.0;0.0;558165.96;6921333.01;0;2;76;N;357.1;2400.1;557420.43;6923396.47;0;2017;Permanent horaire;37246;15.0;1.047307675226046;49.375729186440886;0.0;1.0363415247633228;49.394104793136066;0.0
2017-01-01;N0338;163.1;2;76;N;357.1;2400.1;557420.43;6923396.47;0;2;76;N;520.2;2563.2;557300.49;6923507.21;0;2017;Permanent horaire;37246;15.0;1.0363415247633228;49.394104793136066;0.0;1.0346523959765845;49.3950730461907;0.0
2017-01-01;N0338;877.8;2;76;N;520.2;2563.2;557300.49;6923507.21;0;3;76;N;397.0;3441.0;557223.09;6924307.79;0;2017;Permanent horaire;37246;15.0;1.0346523959765845;49.3950730461907;0.0;1.0333122691475274;49.40224942841502;0.0
2017-01-01;N0338;103.0;3;76;N;397.0;3441.0;557223.09;6924307.79;0;3;76;N;500.0;3544.0;557262.36;6924401.57;0;2017;Permanent horaire;37246;15.0;1.0333122691475274;49.40224942841502;0.0;1.033820813316072;49.40310088478011;0.0
2017-01-01;N0338;1057.0;4;76;N;800.0;4847.0;557935.29;6925493.31;0;5;76;N;850.0;5904.0;558547.2;6926331.47;0;2017;Permanent horaire;63597;6.8;1.0427137787664973;49.413061004589636;0.0;1.0508559029325082;49.42072830219981;0.0
2017-01-01;N0338;2443.0;5;76;N;850.0;5904.0;558547.2;6926331.47;0;7;76;N;940.0;8347.0;560077.91;6927848.29;0;2017;Permanent horaire;74291;7.5;1.0508559029325082;49.42072830219981;0.0;1.0714294576404495;49.43469533605692;0.0
2017-01-01;N0346;4936.0;33;69;N;0.0;7304.0;854229.59;6520904.18;0;37;69;N;991.0;12240.0;853721.35;6516215.47;0;2017;Permanent horaire;85938;18.2;4.984737408013472;45.770301888658565;0.0;4.976689613698216;45.728208691140836;0.0
2017-01-01;N0346;271.9;37;69;N;991.0;12240.0;853721.35;6516215.47;0;38;69;N;262.9;12511.9;853642.72;6515955.28;0;2017;Permanent horaire;85938;18.2;4.976689613698216;45.728208691140836;0.0;4.975595247777138;45.72588416636324;0.0
2017-01-01;N0346;1864.3;38;69;N;262.9;12511.9;853642.72;6515955.28;0;40;69;N;254.2;14376.2;853096.27;6514177.49;0;2017;Permanent horaire;85938;18.2;4.975595247777138;45.72588416636324;0.0;4.96800209092047;45.71000326649292;0.0
2017-01-01;N0346;227.8;40;69;N;254.2;14376.2;853096.27;6514177.49;0;40;69;N;482.0;14604.0;853058.53;6513950.86;0;2017;Permanent horaire;85938;18.2;4.96800209092047;45.71000326649292;0.0;4.967444584257443;45.70797159724004;0.0
2017-01-01;N0346;531.0;40;69;N;482.0;14604.0;853058.53;6513950.86;0;40;69;N;1013.0;15135.0;852970.12;6513422.66;0;2017;Permanent horaire;85938;18.2;4.967444584257443;45.70797159724004;0.0;4.966139590932596;45.70323653574741;0.0
2017-01-01;N0353;363.0;5;67;N;800.0;2800.0;1049345.81;6832745.01;0;6;67;N;161.0;3163.0;1049696.41;6832653.97;0;2017;Permanent horaire;19430;;7.731720811904985;48.500724965715115;0.0;7.736384267861168;48.49971847186111;0.0
2017-01-01;N0353;90.9;6;67;N;161.0;3163.0;1049696.41;6832653.97;0;6;67;N;251.9;3253.9;1049779.18;6832616.45;0;2017;Permanent horaire;19430;;7.736384267861168;48.49971847186111;0.0;7.7374721869601855;48.4993369110861;0.0
2017-01-01;N0353;1642.1;6;67;N;251.9;3253.9;1049779.18;6832616.45;0;7;67;N;893.0;4896.0;1051359.4;6832203.09;0;2017;Permanent horaire;19430;;7.7374721869601855;48.4993369110861;0.0;7.758486324262569;48.49477081018214;0.0
2017-01-01;N0353;158.0;7;67;N;893.0;4896.0;1051359.4;6832203.09;0;8;67;N;50.0;5054.0;1051494.99;6832123.24;0;2017;Permanent horaire;19430;;7.758486324262569;48.49477081018214;0.0;7.760253070438558;48.49398031230266;0.0
2017-01-01;N0353;261.0;8;67;N;50.0;5054.0;1051494.99;6832123.24;0;8;67;N;311.0;5315.0;1051705.45;6831975.22;0;2017;Permanent horaire;14943;14.0;7.760253070438558;48.49398031230266;0.0;7.762975626575511;48.49253704950869;0.0
2017-01-01;N0353;508.0;8;67;N;311.0;5315.0;1051705.45;6831975.22;0;8;67;N;819.0;5823.0;1052227.39;6831877.38;0;2017;Permanent horaire;14943;14.0;7.762975626575511;48.49253704950869;0.0;7.76994689231299;48.491375229759946;0.0
2017-01-01;N0385;5952.0;53;92;N;0.0;0.0;647941.64;6851391.98;0;58;92;N;1185.0;5952.0;643050.18;6853275.22;0;2017;Permanent horaire;89500;;2.2918003993849285;48.76053258093084;0.0;2.2250098458971603;48.777056356965744;0.0
2017-01-01;N0406;289.0;0;94;N;0.0;0.0;658860.2;6854085.05;0;0;94;N;289.0;289.0;658880.76;6853794.11;0;2017;Permanent horaire;85609;;2.4400705764624897;48.78554148197257;0.0;2.440378460503582;48.782926205994826;0.0
2017-01-01;N0406;673.0;0;94;N;289.0;289.0;658880.76;6853794.11;0;0;94;N;962.0;962.0;658994.68;6853133.78;0;2017;Permanent horaire;85609;;2.440378460503582;48.782926205994826;0.0;2.4419923358015185;48.776994715475325;0.0
2017-01-01;N0406;593.9;0;94;N;962.0;962.0;658994.68;6853133.78;0;1;94;N;552.9;1555.9;659290.19;6852612.35;0;2017;Permanent horaire;85609;;2.4419923358015185;48.776994715475325;0.0;2.446063332793145;48.77232387483926;0.0
2017-01-01;N0406;4482.1;1;94;N;552.9;1555.9;659290.19;6852612.35;0;5;94;N;1002.0;6038.0;662932.52;6851542.13;0;2017;Permanent horaire;85609;;2.446063332793145;48.77232387483926;0.0;2.495715949345588;48.76291812721423;0.0
2017-01-01;N0440;2020.0;0;91;N;0.0;0.0;655114.73;6838324.64;0;1;91;N;1020.0;2020.0;656447.93;6836861.68;0;2017;Permanent horaire;4728;;2.39075017471348;48.64354165272418;0.0;2.408994290370642;48.63047396659461;0.0
2017-01-01;N0441;250.0;0;91;N;0.0;0.0;656129.65;6837184.86;0;0;91;N;250.0;250.0;655950.51;6837379.49;0;2017;Permanent horaire;25300;;2.40464229814786;48.63335936818046;0.0;2.4021913134396016;48.63509782922616;0.0
2017-01-01;N0441;295.0;0;91;N;250.0;250.0;655950.51;6837379.49;0;0;91;N;545.0;545.0;655723.2;6837593.24;0;2017;Permanent horaire;25300;;2.4021913134396016;48.63509782922616;0.0;2.3990844652783756;48.63700491969106;0.0
2017-01-01;N0441;255.0;0;91;N;545.0;545.0;655723.2;6837593.24;0;0;91;N;800.0;800.0;655531.82;6837783.37;0;2017;Permanent horaire;25300;;2.3990844652783756;48.63700491969106;0.0;2.396467474216256;48.63870194384096;0.0
2017-01-01;N0441;200.0;0;91;N;800.0;800.0;655531.82;6837783.37;0;0;91;N;1000.0;1000.0;655389.9;6837938.3;0;2017;Permanent horaire;25300;;2.396467474216256;48.63870194384096;0.0;2.394525254915365;48.64008571034524;0.0
2017-01-01;N0444;1607.0;0;44;N;0.0;0.0;350421.72;6690805.14;0;2;44;N;100.0;1607.0;348961.4;6691477.09;0;2017;Permanent horaire;48685;8.2;-1.6224504976175824;47.22542921568089;0.0;-1.6422376070846747;47.230697331409196;0.0
2017-01-01;N0444;3430.0;2;44;N;585.0;2092.0;348576.6;6691768.56;0;6;44;N;0.0;5522.0;346250.24;6694165.09;0;2017;Permanent horaire;53501;9.4;-1.6475411821135866;47.23311313221672;0.0;-1.6801116365799214;47.25341425143112;0.0
2017-01-01;N0444;719.0;6;44;N;0.0;5522.0;346250.24;6694165.09;0;6;44;N;719.0;6241.0;345720.69;6694546.74;0;2017;Permanent horaire;53501;9.4;-1.6801116365799214;47.25341425143112;0.0;-1.6874005351920067;47.25656142414043;0.0
2017-01-01;N0446;220.0;28;91;N;0.0;0.0;655699.17;6836395.43;0;28;91;N;220.0;220.0;655912.73;6836422.58;0;2017;Permanent horaire;16580;;2.3988821006971297;48.62622933453948;0.0;2.401776993936934;48.62648813014036;0.0
2017-01-01;N0446;330.0;28;91;N;220.0;220.0;655912.73;6836422.58;0;28;91;N;550.0;550.0;656205.1;6836293.38;0;2017;Permanent horaire;16580;;2.401776993936934;48.62648813014036;0.0;2.405757224124239;48.62534586658019;0.0
2017-01-01;N0488;866.2;0;42;N;0.0;0.0;812806.35;6482882.71;0;0;42;N;866.2;866.2;812240.67;6483476.18;0;2017;Permanent horaire;45783;12.4;4.442874913986259;45.43610129740008;0.0;4.435779066433435;45.441537208269665;0.0
2017-01-01;N0488;603.1;0;42;N;866.2;866.2;812240.67;6483476.18;0;1;42;N;253.3;1469.3;811653.89;6483449.04;0;2017;Permanent horaire;45783;12.4;4.435779066433435;45.441537208269665;0.0;4.4282683578257;45.44138868130661;0.0
2017-01-01;N0488;782.7;1;42;N;253.3;1469.3;811653.89;6483449.04;0;1;42;N;1036.0;2252.0;810959.84;6483680.3;0;2017;Permanent horaire;45783;12.4;4.4282683578257;45.44138868130661;0.0;4.419445212198317;45.44358343383125;0.0
2017-01-01;N0520;855.0;0;87;N;0.0;0.0;567519.78;6534061.8;0;0;87;N;855.0;855.0;566719.94;6533846.95;0;2017;Permanent horaire;19399;22.1;1.2913915716456892;45.89333277084939;0.0;1.2811395257420233;45.89124221368177;0.0
2017-01-01;N0520;110.0;0;87;N;855.0;855.0;566719.94;6533846.95;0;0;87;N;965.0;965.0;566642.72;6533826.42;0;2017;Permanent horaire;19399;22.1;1.2811395257420233;45.89124221368177;0.0;1.2801497305156446;45.89104224658604;0.0
2017-01-01;N0520;5035.0;0;87;N;965.0;965.0;566642.72;6533826.42;0;6;87;N;0.0;6000.0;562148.9;6534764.71;0;2017;Permanent horaire;19399;22.1;1.2801497305156446;45.89104224658604;0.0;1.2219417392729;45.89859317898447;0.0
2017-01-01;N0524;4555.0;0;33;N;0.0;0.0;442513.52;6389441.21;0;3;33;N;896.0;4555.0;442570.05;6385690.54;0;2017;Permanent horaire;9223;5.9;-0.24286336972186473;44.55645502079361;0.0;-0.24021493375381353;44.522739670596685;0.0
2017-01-01;N0524;324.0;3;33;N;896.0;4555.0;442570.05;6385690.54;0;4;33;N;181.0;4879.0;442581.65;6385364.19;0;2017;Permanent horaire;9223;5.9;-0.24021493375381353;44.522739670596685;0.0;-0.23990064299835784;44.51980854678999;0.0
2017-01-01;N0524;399.0;4;33;N;181.0;4879.0;442581.65;6385364.19;0;4;33;N;580.0;5278.0;442598.18;6384959.65;0;2017;Permanent horaire;9223;5.9;-0.23990064299835784;44.51980854678999;0.0;-0.23948405910091863;44.51617595467465;0.0
2017-01-01;N0524;66.0;4;33;N;580.0;5278.0;442598.18;6384959.65;0;4;33;N;646.0;5344.0;442597.18;6384916.9;0;2017;Permanent horaire;9223;5.9;-0.23948405910091863;44.51617595467465;0.0;-0.23947457004719694;44.515791064455314;0.0
2017-01-01;N0524;30.0;4;33;N;646.0;5344.0;442597.18;6384916.9;0;4;33;N;676.0;5374.0;442600.1;6384888.57;0;2017;Permanent horaire;9223;5.9;-0.23947457004719694;44.515791064455314;0.0;-0.2394232436039349;44.51553732434501;0.0
2017-01-01;N0524;8.0;4;33;N;676.0;5374.0;442600.1;6384888.57;0;4;33;N;684.0;5382.0;442600.4;6384880.46;0;2017;Permanent horaire;9223;5.9;-0.2394232436039349;44.51553732434501;0.0;-0.23941528741127716;44.51546448856343;0.0
2017-01-01;N0524;1428.0;4;33;N;684.0;5382.0;442600.4;6384880.46;0;6;33;N;123.0;6810.0;442647.0;6383456.72;0;2017;Permanent horaire;9223;5.9;-0.23941528741127716;44.51546448856343;0.0;-0.23809510658812383;44.50267568936141;0.0
2017-01-01;N0524;3891.0;6;33;N;123.0;6810.0;442647.0;6383456.72;0;9;33;N;1010.0;10701.0;443200.2;6379676.94;0;2017;Permanent horaire;9223;5.9;-0.23809510658812383;44.50267568936141;0.0;-0.22919851237700362;44.46888213248572;0.0
2017-01-01;N0524;1945.0;9;33;N;1010.0;10701.0;443200.2;6379676.94;0;11;33;N;976.0;12646.0;442763.74;6377798.94;0;2017;Permanent horaire;9223;5.9;-0.22919851237700362;44.46888213248572;0.0;-0.23371419478381542;44.45182978012677;0.0
2017-01-01;N0524;181.0;11;33;N;976.0;12646.0;442763.74;6377798.94;0;12;33;N;63.0;12827.0;442738.71;6377620.94;0;2017;Permanent horaire;9223;5.9;-0.23371419478381542;44.45182978012677;0.0;-0.23393690293276945;44.450219548639936;0.0
2017-01-01;N0524;727.0;12;33;N;63.0;12827.0;442738.71;6377620.94;0;12;33;N;790.0;13554.0;442504.2;6376948.5;0;2017;Permanent horaire;9223;5.9;-0.23393690293276945;44.450219548639936;0.0;-0.2365352625493961;44.44408488790272;0.0
2017-01-01;N0524;19207.0;84;32;N;0.0;84390.0;454385.86;6319832.03;0;103;32;N;0.0;103597.0;466086.67;6307819.13;0;2017;Temporaire journalier;1212;8.8;-0.059543078973487436;43.93466112621107;0.0;0.09158435122818374;43.83060904129339;0.0
2017-01-01;N0532;5241.0;5;26;N;0.0;0.0;852617.59;6430089.47;0;10;26;N;0.0;5241.0;855866.11;6433674.64;0;2017;Permanent horaire;55370;7.0;4.9353633465260405;44.95318145224756;0.0;4.9776796567984425;44.98472657648889;0.0
2017-01-01;N0532;5357.0;10;26;N;0.0;5241.0;855866.11;6433674.64;0;15;26;N;170.0;10598.0;859796.13;6437329.26;0;2017;Permanent horaire;49557;6.5;4.9776796567984425;44.98472657648889;0.0;5.0287144724397015;45.016723683735826;0.0
2017-01-01;N0568;111.0;0;13;N;0.0;0.0;840626.35;6283095.85;0;0;13;N;111.0;111.0;840701.88;6283026.62;0;2017;Permanent horaire;14349;;4.74223199276469;43.63294599437904;0.0;4.743148505410725;43.63230822807989;0.0
2017-01-01;N0568;20468.0;0;13;N;111.0;111.0;840701.88;6283026.62;0;20;13;N;950.0;20579.0;852475.77;6267093.2;0;2017;Permanent horaire;14349;;4.743148505410725;43.63230822807989;0.0;4.884251726017057;43.486553909595756;0.0
2017-01-01;N0568;4136.0;20;13;N;950.0;20579.0;852475.77;6267093.2;0;24;13;N;865.0;24715.0;855409.16;6264369.34;0;2017;Temporaire journalier;26837;;4.884251726017057;43.486553909595756;0.0;4.9196693943474035;43.461419272827335;0.0
2017-01-01;N0568;1835.0;26;13;N;673.0;26503.0;856693.45;6263167.33;0;28;13;N;520.0;28338.0;857245.76;6261449.47;0;2017;Temporaire journalier;31413;;4.935163271860969;43.450326342727685;0.0;4.941460028309983;43.43475408626297;0.0
2017-01-01;N0568;250.0;28;13;N;520.0;28338.0;857245.76;6261449.47;0;28;13;N;770.0;28588.0;857389.16;6261152.59;0;2017;Temporaire journalier;31413;;4.941460028309983;43.43475408626297;0.0;4.943139641743895;43.43205226202014;0.0
